year,urbanicity,medianHI,IncarcerationRate,total_pop
2006,"rural",54237,4.956410743868988e-3,147284
2006,"rural",55273,5.436911834078244e-3,125071
2006,"rural",49527,6.782376925639764e-3,126062
2006,"rural",78680,9.053209508790374e-4,34242
2006,"small/mid",33988,1.6438438800748024e-3,596772
2006,"small/mid",34001,2.4049112040227605e-3,516859
2006,"small/mid",32755,3.0642714640263225e-3,460142
2006,"small/mid",32684,3.5876924581488704e-3,1104331
2006,"small/mid",31489,4.134788262912961e-3,1302606
2006,"small/mid",30496,4.6499265835351685e-3,767539
2006,"small/mid",32734,5.290517941130755e-3,173707
2006,"small/mid",35651,6.021227992984275e-3,497739
2006,"small/mid",35532,6.9172998643978936e-3,816359
2006,"small/mid",34087,1.0128450245916297e-2,1017826
2006,"small/mid",32697,1.673067290031725e-2,119780
2006,"small/mid",38461,1.852173114406131e-3,195986
2006,"small/mid",37980,2.48942083027803e-3,863253
2006,"small/mid",38264,3.022292004172122e-3,720976
2006,"small/mid",38422,3.5201887813748685e-3,822115
2006,"small/mid",37978,4.188477174017399e-3,697867
2006,"small/mid",37473,4.823540563027246e-3,569706
2006,"small/mid",37581,5.173598602613742e-3,330331
2006,"small/mid",37353,5.879879726837223e-3,470928
2006,"small/mid",37901,6.597986640323643e-3,1062900
2006,"small/mid",37883,9.496236315467319e-3,1712152
2006,"small/mid",40000,1.8221828804904803e-3,443973
2006,"small/mid",39561,2.4106107731829765e-3,587403
2006,"small/mid",40825,2.8583124990862172e-3,273588
2006,"small/mid",39865,3.498604092306605e-3,84891
2006,"small/mid",40577,4.199631543673836e-3,986277
2006,"small/mid",40330,4.692887004255383e-3,267426
2006,"small/mid",39972,5.246497683727086e-3,1003336
2006,"small/mid",40486,5.8931527116964305e-3,1559946
2006,"small/mid",40366,6.899351760192328e-3,1096045
2006,"small/mid",40226,9.592532692883413e-3,1195826
2006,"small/mid",41625,1.5708400356739657e-3,371139
2006,"small/mid",41969,2.562512915891713e-3,120975
2006,"small/mid",42069,2.863471209788141e-3,263666
2006,"small/mid",41764,3.570366522496885e-3,531318
2006,"small/mid",41664,4.042968093332885e-3,118972
2006,"small/mid",42002,4.717954408712524e-3,576733
2006,"small/mid",41620,5.15586748079805e-3,1640849
2006,"small/mid",41837,5.819979543129901e-3,293300
2006,"small/mid",41989,6.862672154193768e-3,510734
2006,"small/mid",41698,8.815412033316167e-3,2798281
2006,"small/mid",42965,1.6786189298127459e-3,295481
2006,"small/mid",43496,2.6680836150271897e-3,265359
2006,"small/mid",42613,2.913199101171497e-3,675546
2006,"small/mid",42893,3.466340495257437e-3,216655
2006,"small/mid",43344,4.257713343626514e-3,764260
2006,"small/mid",42514,4.6773744887341215e-3,970630
2006,"small/mid",43104,5.235710312264378e-3,1112743
2006,"small/mid",42607,6.0250556996237995e-3,1368950
2006,"small/mid",42763,6.851766167624952e-3,1545295
2006,"small/mid",42933,8.727496824450292e-3,451103
2006,"small/mid",44695,1.731422738490561e-3,619144
2006,"small/mid",44546,2.468627388866513e-3,441946
2006,"small/mid",44811,2.970331679746625e-3,228594
2006,"small/mid",44722,3.6629427601245707e-3,781885
2006,"small/mid",44402,4.231052482394343e-3,772621
2006,"small/mid",45267,4.89091679756651e-3,1002675
2006,"small/mid",44554,5.269520666425659e-3,1286265
2006,"small/mid",44660,5.98483478536589e-3,1211061
2006,"small/mid",44903,6.647234071816304e-3,901578
2006,"small/mid",44228,1.0881384336574625e-2,256585
2006,"small/mid",47021,1.9052726022698507e-3,1335242
2006,"small/mid",47638,2.50740989607595e-3,970324
2006,"small/mid",47191,3.091365657692982e-3,404999
2006,"small/mid",47532,3.499249438185196e-3,790741
2006,"small/mid",46390,3.996586866783263e-3,707854
2006,"small/mid",47085,4.653023893906482e-3,1749400
2006,"small/mid",46679,5.036081987812086e-3,201347
2006,"small/mid",46464,5.928465018549325e-3,655819
2006,"small/mid",47551,6.384399626018432e-3,74870
2006,"small/mid",46872,8.115273115654562e-3,314592
2006,"small/mid",50339,1.4808787121921238e-3,1275594
2006,"small/mid",50447,2.5816269170567184e-3,528349
2006,"small/mid",49341,2.9848037245183727e-3,1796098
2006,"small/mid",49365,3.485160102231363e-3,1045863
2006,"small/mid",50020,4.2922092861873385e-3,1073573
2006,"small/mid",49380,4.660781529724057e-3,259184
2006,"small/mid",49934,5.200772486910881e-3,458778
2006,"small/mid",50665,5.933881920736233e-3,862336
2006,"small/mid",49635,7.020397200793805e-3,402114
2006,"small/mid",52277,2.0403599546586675e-3,648415
2006,"small/mid",52355,2.475740619411046e-3,903568
2006,"small/mid",53124,3.0440192208683716e-3,466160
2006,"small/mid",53373,3.6327640975465413e-3,1135499
2006,"small/mid",51947,4.107769874853696e-3,266568
2006,"small/mid",52923,4.571391399229939e-3,1629482
2006,"small/mid",52411,5.364168992239331e-3,1243063
2006,"small/mid",52370,5.69385133493039e-3,518454
2006,"small/mid",52062,7.058785026152464e-3,672212
2006,"small/mid",60065,1.6226996645816337e-3,1654650
2006,"small/mid",61746,2.4680862265384347e-3,2051387
2006,"small/mid",58109,2.983109035501951e-3,1151148
2006,"small/mid",57161,3.620496277815701e-3,993234
2006,"small/mid",62885,4.299646109894558e-3,800531
2006,"small/mid",60620,4.534484019600673e-3,27346
2006,"small/mid",58481,5.90932873718876e-3,32491
2006,"small/mid",71807,2.739973164048846e-3,798183
2006,"suburban",43460,1.4233776659385107e-3,647755
2006,"suburban",42043,1.8123156661414414e-3,173259
2006,"suburban",41751,1.9963089826723255e-3,139257
2006,"suburban",42844,2.5702638405719134e-3,418245
2006,"suburban",43282,2.951953334779346e-3,862141
2006,"suburban",41450,3.2880966959799203e-3,609167
2006,"suburban",42949,4.041405868255113e-3,1375264
2006,"suburban",40018,4.821599225208931e-3,623652
2006,"suburban",41087,8.024123832325558e-3,1593445
2006,"suburban",41814,2.271662763466042e-2,12810
2006,"suburban",48230,1.605876110149137e-3,71612
2006,"suburban",50149,1.7885966060288794e-3,22923
2006,"suburban",47963,1.8790200187902002e-3,69185
2006,"suburban",47002,2.4558363013323864e-3,785883
2006,"suburban",47499,2.923118937562584e-3,395468
2006,"suburban",48421,3.426548602757016e-3,811312
2006,"suburban",49346,4.186220628367124e-3,921595
2006,"suburban",50329,4.967073799561509e-3,2540530
2006,"suburban",47358,7.3314878911542435e-3,735867
2006,"suburban",50732,1.302986360675031e-3,47583
2006,"suburban",51618,1.6289550641110171e-3,128917
2006,"suburban",51984,1.6892491918837102e-3,253367
2006,"suburban",51675,2.672511740225953e-3,1354531
2006,"suburban",51727,2.8875283542598596e-3,331079
2006,"suburban",52535,3.3819462919518544e-3,248082
2006,"suburban",51372,3.8785925329035725e-3,186150
2006,"suburban",51236,4.903982379197833e-3,1180877
2006,"suburban",52245,6.368936918988314e-3,3055769
2006,"suburban",55695,1.237124492375548e-3,37183
2006,"suburban",54671,1.6128953822562057e-3,616903
2006,"suburban",54958,1.728673431040962e-3,39915
2006,"suburban",55033,2.205595546257225e-3,141005
2006,"suburban",54132,2.517081135475941e-3,1516439
2006,"suburban",55079,2.8330126863885708e-3,747967
2006,"suburban",53539,3.541290701902849e-3,1765458
2006,"suburban",53717,3.809709227593622e-3,904006
2006,"suburban",54328,4.698651863600317e-3,201760
2006,"suburban",54886,6.974019959499832e-3,440492
2006,"suburban",59090,1.1799292042477452e-3,50003
2006,"suburban",58570,1.3607029002410387e-3,51444
2006,"suburban",58750,1.7547661826494872e-3,286078
2006,"suburban",58898,1.8842027390881472e-3,1065172
2006,"suburban",57644,2.460303265168227e-3,754785
2006,"suburban",58240,2.8078858172589536e-3,1011081
2006,"suburban",59880,3.570207291853251e-3,1473864
2006,"suburban",56406,4.132272721429398e-3,700099
2006,"suburban",57005,4.860788395073166e-3,669233
2006,"suburban",56673,7.5467614335345485e-3,628349
2006,"suburban",63083,8.634826903056659e-4,287209
2006,"suburban",64909,1.8299760631355626e-3,360114
2006,"suburban",63479,2.139110946332685e-3,960212
2006,"suburban",63233,2.4289044973435526e-3,749309
2006,"suburban",64941,2.8005267657487958e-3,1259763
2006,"suburban",63619,3.372403692338861e-3,947692
2006,"suburban",62185,4.414710573113466e-3,1013883
2006,"suburban",60991,4.801616591465996e-3,635411
2006,"suburban",61584,7.133947926782682e-3,217271
2006,"suburban",68437,1.062050201670207e-3,921802
2006,"suburban",68763,1.4393418237988857e-3,1433294
2006,"suburban",69684,1.7410760007247918e-3,380799
2006,"suburban",66841,2.039681556693397e-3,379471
2006,"suburban",67449,2.572575650614776e-3,230897
2006,"suburban",69670,3.047432325158898e-3,563097
2006,"suburban",67338,3.1778952298120024e-3,657668
2006,"suburban",66805,4.390312053522003e-3,1517432
2006,"suburban",70365,4.708564631245043e-3,20176
2006,"suburban",69390,5.70262688089773e-3,98025
2006,"suburban",72727,7.412958173189264e-4,496428
2006,"suburban",73698,1.4995793182631654e-3,1075635
2006,"suburban",73317,1.7587638785931542e-3,1937156
2006,"suburban",73414,1.9730874961895175e-3,2929419
2006,"suburban",72195,2.5447235157900093e-3,117891
2006,"suburban",71352,2.8245787908820616e-3,181620
2006,"suburban",71272,5.382400801101515e-3,63912
2006,"suburban",76200,1.1559480706895377e-3,1629831
2006,"suburban",76587,1.7989613206545133e-3,2683215
2006,"suburban",76948,2.1052577495706635e-3,778527
2006,"suburban",76876,2.3830259644555887e-3,626934
2006,"suburban",77717,2.7311874072700297e-3,690176
2006,"suburban",76984,5.036119863342212e-3,271042
2006,"suburban",89804,1.020387196621867e-3,2579413
2006,"suburban",85930,1.496435617714826e-3,1884478
2006,"suburban",79650,1.8186009579672653e-3,156164
2006,"suburban",82657,2.0541519748972924e-3,309130
2006,"suburban",83219,2.389623519409947e-3,87043
2006,"suburban",80567,2.968012381468378e-3,463273
2006,"suburban",83945,5.972041504020285e-3,119892
2006,"suburban",99934,1.512295126209419e-3,1018981
2006,"urban",41178,3.462721605246412e-3,2405911
2006,"urban",41274,5.5341449789480775e-3,920106
2006,"urban",37470,1.0579059172105623e-2,4729154
2006,"urban",30780,1.4459705558037179e-2,320131
2006,"urban",42586,2.7918112631865545e-3,925564
2006,"urban",41960,5.827856417891714e-3,924182
2006,"urban",42264,6.429719778394465e-3,2886751
2006,"urban",42004,7.587224232588573e-3,2132005
2006,"urban",41845,8.204440902669613e-3,1932490
2006,"urban",43709,2.910217980873147e-3,1226025
2006,"urban",45886,3.8954265702682263e-3,1115924
2006,"urban",45542,4.814505526005203e-3,683767
2006,"urban",44207,5.7359502441347784e-3,1520062
2006,"urban",45074,6.396089008855765e-3,1502637
2006,"urban",44894,8.943348829278283e-3,2275434
2006,"urban",47898,3.975868144678698e-3,1351906
2006,"urban",48776,4.477450760502073e-3,1083429
2006,"urban",47012,5.364664452251462e-3,595191
2006,"urban",47063,7.855583388779981e-3,4979261
2006,"urban",50813,2.884394900615096e-3,497158
2006,"urban",50682,4.664025422539369e-3,5165495
2006,"urban",50825,5.987130749466844e-3,925151
2006,"urban",51739,5.476123104578971e-3,781027
2006,"urban",51279,5.940980421453991e-3,9737955
2006,"urban",51826,6.769534387682348e-3,1662005
2006,"urban",52612,2.5284921078459993e-3,1798305
2006,"urban",53269,5.387677216416464e-3,2012370
2006,"urban",52522,6.438305474453757e-3,3642884
2006,"urban",58275,2.0428635104559416e-3,1119507
2006,"urban",57074,4.361129288329791e-3,4751063
2006,"urban",53689,5.214071933894242e-3,1369563
2006,"urban",54452,5.723034474272375e-3,845181
2006,"urban",61044,3.4118244268772687e-3,784038
2006,"urban",59542,4.193194165655688e-3,7993906
2006,"urban",61539,4.882167470495133e-3,962892
2006,"urban",65988,2.15414073719483e-3,3275552
2006,"urban",68187,3.227284203214946e-3,4376745
2006,"urban",80603,3.7436051098642814e-3,1818835
2006,"urban",84316,5.659595272510841e-3,188176
2007,"rural",29986,1.2981928331513115e-3,97058
2007,"rural",28194,2.0517329816076794e-3,300234
2007,"rural",27602,2.560168902087105e-3,202721
2007,"rural",30242,3.080361903031787e-3,253217
2007,"rural",28171,3.5578712864031423e-3,272916
2007,"rural",28231,4.162447653854892e-3,356521
2007,"rural",29825,5.038750531638391e-3,338576
2007,"rural",29603,5.859416558503735e-3,751952
2007,"rural",28963,7.240538512394586e-3,470407
2007,"rural",29487,1.1334684402300888e-2,671567
2007,"rural",33372,1.102640035284481e-3,95226
2007,"rural",33990,2.04525118241084e-3,187752
2007,"rural",33569,2.57330348520762e-3,182256
2007,"rural",33521,3.0746711868399027e-3,237749
2007,"rural",33404,3.6291186426153648e-3,233390
2007,"rural",33323,4.169689006893217e-3,438402
2007,"rural",33341,4.860114326005389e-3,277977
2007,"rural",33119,5.849582683328781e-3,545509
2007,"rural",33398,7.166131714061235e-3,820945
2007,"rural",33300,9.985898794031191e-3,712705
2007,"rural",34935,1.1806262118216199e-3,104182
2007,"rural",35309,2.2770645385149202e-3,46112
2007,"rural",35862,2.516678579938051e-3,470064
2007,"rural",35562,3.071405466348011e-3,318421
2007,"rural",35718,3.573930739974645e-3,479584
2007,"rural",35861,4.175010883761428e-3,229700
2007,"rural",35244,4.8993338023554395e-3,393727
2007,"rural",35503,5.688642267263773e-3,751849
2007,"rural",35576,7.286339628270811e-3,429022
2007,"rural",35414,1.0565206263006199e-2,449305
2007,"rural",36979,1.0514134101076817e-3,141714
2007,"rural",37333,2.1496570785136658e-3,234456
2007,"rural",37605,2.5062328208387526e-3,305239
2007,"rural",37166,3.0841025349177755e-3,456859
2007,"rural",37208,3.459704070902809e-3,213024
2007,"rural",37141,4.134686159096665e-3,422523
2007,"rural",37280,4.846149462161978e-3,543937
2007,"rural",36868,5.8423467188274125e-3,310834
2007,"rural",37086,7.207564520601315e-3,569818
2007,"rural",37243,1.0031457784808526e-2,553758
2007,"rural",37712,0.26972477064220185,545
2007,"rural",38650,1.4105750032319692e-3,348085
2007,"rural",38831,2.1744486526440033e-3,349054
2007,"rural",38745,2.46665123154464e-3,224596
2007,"rural",38724,2.919307031888798e-3,313088
2007,"rural",38739,3.6566811987841863e-3,303007
2007,"rural",38658,4.202314847914333e-3,251766
2007,"rural",38662,4.999167117421471e-3,534289
2007,"rural",38360,5.611627115791938e-3,273361
2007,"rural",38765,7.0273470447025236e-3,493216
2007,"rural",38526,1.0055448840084923e-2,642935
2007,"rural",40210,1.2919820420395618e-3,339014
2007,"rural",40438,2.053976912766e-3,449859
2007,"rural",40329,2.5753592405215104e-3,316849
2007,"rural",40414,2.992612739464178e-3,498561
2007,"rural",40118,3.601054444680112e-3,429041
2007,"rural",39985,4.059034851713037e-3,192903
2007,"rural",39996,4.894023359352064e-3,330403
2007,"rural",40461,5.765057178774606e-3,328531
2007,"rural",40118,7.3816104538112015e-3,297767
2007,"rural",40594,1.0384281575591132e-2,490838
2007,"rural",41895,1.432262938046214e-3,534818
2007,"rural",41851,1.9288809455563236e-3,593090
2007,"rural",41912,2.571215914473239e-3,369475
2007,"rural",41927,3.1262425850638233e-3,492924
2007,"rural",41895,3.481173746695348e-3,548091
2007,"rural",41896,4.032485932719244e-3,495476
2007,"rural",41606,4.845747363343347e-3,182428
2007,"rural",42270,6.03520936371877e-3,125762
2007,"rural",42035,7.140753418948281e-3,359906
2007,"rural",41918,9.028906636511414e-3,56596
2007,"rural",43957,1.4166843675252354e-3,541405
2007,"rural",43956,2.063689162487367e-3,683727
2007,"rural",44359,2.5833524396551262e-3,375094
2007,"rural",44349,3.0569456389506564e-3,448814
2007,"rural",44512,3.4733356633026235e-3,277543
2007,"rural",43983,4.139323394209576e-3,561686
2007,"rural",43627,4.924914698119756e-3,458079
2007,"rural",43665,5.545102860726638e-3,161043
2007,"rural",43305,7.1704886038893145e-3,114776
2007,"rural",44098,1.0523778252520802e-2,120299
2007,"rural",47064,1.3531570846230612e-3,650331
2007,"rural",46603,2.0046025452629826e-3,360670
2007,"rural",47223,2.50261949558568e-3,611759
2007,"rural",46855,3.2004823436615998e-3,484302
2007,"rural",47579,3.672424759462488e-3,396196
2007,"rural",47096,4.128116005537352e-3,401636
2007,"rural",46924,5.0226602612366235e-3,411734
2007,"rural",47108,5.563556360327058e-3,213173
2007,"rural",47236,7.360509762274324e-3,122410
2007,"rural",48261,1.3481914504932408e-2,27370
2007,"rural",56617,1.3310277354326408e-3,791118
2007,"rural",54719,2.1327005724240023e-3,557978
2007,"rural",53776,2.5302524848062023e-3,610611
2007,"rural",52773,3.1529944173451785e-3,269585
2007,"rural",51944,3.59151168217251e-3,563551
2007,"rural",50576,4.09555925174873e-3,351112
2007,"rural",55608,4.830220804940605e-3,277213
2007,"rural",61025,5.556879007832137e-3,205691
2007,"rural",52961,7.383755737377769e-3,115253
2007,"rural",80431,9.813259445262217e-4,34647
2007,"small/mid",35758,1.5889830508474577e-3,443680
2007,"small/mid",34923,2.4952566827063697e-3,772666
2007,"small/mid",34943,3.0528671938634803e-3,311838
2007,"small/mid",35240,3.5225085493244632e-3,1391338
2007,"small/mid",31745,4.3607596630687055e-3,1569222
2007,"small/mid",34945,4.806643493942611e-3,275036
2007,"small/mid",35064,5.250686498303661e-3,207211
2007,"small/mid",37212,5.946476449585194e-3,380057
2007,"small/mid",37148,6.580497128035745e-3,785351
2007,"small/mid",35353,1.0273740355601819e-2,1223897
2007,"small/mid",33429,1.710376282782212e-2,17540
2007,"small/mid",39959,1.709612257969158e-3,202970
2007,"small/mid",39197,2.694060093567073e-3,262058
2007,"small/mid",40100,2.9902031502052487e-3,838739
2007,"small/mid",39647,3.8981288981288983e-3,673400
2007,"small/mid",39639,4.335298955550419e-3,372062
2007,"small/mid",39905,4.755821454320082e-3,869671
2007,"small/mid",39690,5.390431621287129e-3,206848
2007,"small/mid",39419,5.801904054344807e-3,543787
2007,"small/mid",39611,6.837245765906835e-3,1936306
2007,"small/mid",40258,1.0175562796298145e-2,1652685
2007,"small/mid",42326,1.8786083749879425e-3,632383
2007,"small/mid",41836,2.638060834123091e-3,863134
2007,"small/mid",41792,3.0356998300008096e-3,148236
2007,"small/mid",41979,3.7852151098221602e-3,824788
2007,"small/mid",42219,4.242926637726053e-3,183364
2007,"small/mid",42007,4.878716789978409e-3,781353
2007,"small/mid",42494,5.256620640259658e-3,551495
2007,"small/mid",42136,5.804917472257623e-3,1029472
2007,"small/mid",41732,7.1064237989123275e-3,538949
2007,"small/mid",41711,9.130185478081806e-3,2035227
2007,"small/mid",43832,1.7542383134063783e-3,380222
