state,year,medianHI,IncarcerationRate,total_pop
"MO",1989,86,5.470935654336338e-3,32170
"MO",1989,81,6.920652322872413e-3,14594
"MO",1989,96,1.0614139020537125e-3,40512
"MO",1989,97,1.8880046151223925e-3,76271
"MO",1989,96,2.3863898796541018e-3,38971
"MO",1989,101,2.7557919697503764e-3,31207
"MO",1989,96,3.1235358425737935e-3,38418
"MO",1989,100,3.9036401444346855e-3,133209
"MO",1989,100,4.910135260329813e-3,10794
"MO",1989,108,1.474251436124244e-3,39342
"MO",1989,105,1.9222986645082963e-3,9884
"MO",1989,110,2.2925172436085513e-3,201089
"MO",1989,109,2.768830875289597e-3,35394
"MO",1989,106,3.2542515221499054e-3,28578
"MO",1989,106,3.931360964335348e-3,134559
"MO",1989,107,4.746192893401015e-3,39400
"MO",1989,109,5.063628489572923e-3,15009
"MO",1989,122,1.9265171322416404e-3,14534
"MO",1989,120,2.3203778901135326e-3,12067
"MO",1989,121,2.5929957103527756e-3,31238
"MO",1989,119,2.9329542005463345e-3,312995
"MO",1989,124,4.510078478621902e-3,61418
"MO",1989,124,1.053101863671177e-3,31336
"MO",1989,129,3.1135531135531138e-3,16380
"MO",1989,128,4.802195289275097e-3,21865
"MO",1989,128,5.355121025735181e-3,32679
"MO",1989,135,3.2788591651920474e-3,19214
"MO",1989,132,5.118931589164458e-3,744882
"MO",1989,152,1.7106845158843514e-3,247854
"MO",1989,153,2.527595584706447e-3,62510
"MO",1989,153,4.097258475313622e-3,63213
"MO",1989,169,2.660615590809265e-3,150717
"MO",1989,193,1.6085127443702053e-3,56574
"MO",1989,186,2.789169632134138e-3,991693
"MO",1989,201,1.2479882814382221e-3,207534
"MO",1995,84,1.5050366573284854e-3,67108
"MO",1995,83,2.1855973594415577e-3,89678
"MO",1995,82,2.411317114993034e-3,37324
"MO",1995,84,3.011601026489364e-3,47151
"MO",1995,90,3.426480372588157e-3,30060
"MO",1995,84,3.6108655589350194e-3,66743
"MO",1995,88,4.45350370839828e-3,58381
"MO",1995,85,7.266135094106029e-3,67849
"MO",1995,77,1.2683388547089447e-2,21130
"MO",1995,96,1.6375423405639426e-3,44579
"MO",1995,95,2.2397043590246086e-3,35719
"MO",1995,97,2.7894471517392037e-3,29755
"MO",1995,95,3.055399212028624e-3,24874
"MO",1995,95,3.8653731229417523e-3,78647
"MO",1995,92,1.2051884106696456e-2,368822
"MO",1995,103,1.747942034462803e-3,84671
"MO",1995,103,2.130320011114713e-3,107965
"MO",1995,105,2.4157939755415306e-3,86514
"MO",1995,99,2.92341912932952e-3,15735
"MO",1995,101,3.763500371606129e-3,63239
"MO",1995,105,4.462221864887138e-3,99502
"MO",1995,105,5.402264553920568e-3,63677
"MO",1995,110,1.1908672798948753e-3,73056
"MO",1995,110,2.2457779374775422e-3,11132
"MO",1995,117,2.804349858224535e-3,32093
"MO",1995,114,3.101150538378179e-3,86742
"MO",1995,111,3.766514718380592e-3,155316
"MO",1995,111,4.864641354316153e-3,82226
"MO",1995,113,6.210885643846008e-3,84368
"MO",1995,131,1.7271157167530224e-3,15633
"MO",1995,120,2.1014455912010442e-3,59007
"MO",1995,132,2.7143180275955667e-3,22105
"MO",1995,123,2.8561314303184385e-3,248588
"MO",1995,129,3.825494819438601e-3,102209
"MO",1995,134,2.632681146412972e-3,16713
"MO",1995,133,5.254198855041266e-3,643866
"MO",1995,139,7.162330761055404e-4,43282
"MO",1995,152,2.1769641019243366e-3,160315
"MO",1995,141,3.0034949759720404e-3,54936
"MO",1995,134,3.3666191155492155e-3,17525
"MO",1995,153,4.049585572987225e-3,68649
"MO",1995,139,5.664435946462715e-3,125520
"MO",1995,160,2.4377983059734164e-3,185003
"MO",1995,167,3.34945593650907e-3,168087
"MO",1995,190,2.7833894500561168e-3,66825
"MO",1995,168,3.3884615005762356e-3,1015210
"MO",1995,199,1.9899408691705068e-3,246741
"MO",1997,75,1.8285468430676562e-3,9297
"MO",1997,82,2.6503610334321134e-3,47918
"MO",1997,73,3.8151557060422526e-3,20969
"MO",1997,84,5.273356061906748e-3,40771
"MO",1997,80,9.715120525931337e-3,13690
"MO",1997,73,1.3862240982348426e-2,20848
"MO",1997,94,1.881162428645563e-3,15416
"MO",1997,95,2.2051476415256865e-3,58046
"MO",1997,96,3.546545262469502e-3,39757
"MO",1997,100,4.590916543695688e-3,12198
"MO",1997,97,5.37478210342824e-3,6884
"MO",1997,86,5.803378085751407e-3,11545
"MO",1997,101,1.8570352029281946e-3,37156
"MO",1997,103,2.3197669922932185e-3,38797
"MO",1997,101,2.979942693409742e-3,8725
"MO",1997,100,4.941549581443375e-3,54234
"MO",1997,101,7.257756461949832e-3,23561
"MO",1997,105,4.31009033477003e-3,101622
"MO",1997,104,5.41862652869238e-3,26575
"MO",1997,111,2.3719536035448976e-3,38365
"MO",1997,110,3.7407407407407407e-3,27000
"MO",1997,114,4.438631950223913e-3,25233
"MO",1997,106,4.728612456847785e-3,34471
"MO",1997,109,6.250456904744499e-3,54716
"MO",1997,128,1.223548604683995e-3,63749
"MO",1997,127,4.51578288473576e-3,67098
"MO",1997,132,5.8660358969572805e-3,653593
"MO",1998,74,1.6854524386389971e-3,9493
"MO",1998,81,2.793783830976078e-3,11454
"MO",1998,80,3.1673306772908366e-3,50200
"MO",1998,81,4.402347918890074e-3,7496
"MO",1998,86,5.503482672628773e-3,11629
"MO",1998,77,9.778166958552248e-3,13704
"MO",1998,74,1.3186600087264265e-2,20627
"MO",1998,93,1.7344382347273077e-3,15567
"MO",1998,94,2.2269069746726445e-3,33679
"MO",1998,96,3.3816275245866037e-3,32233
"MO",1998,91,5.113360859279721e-3,68057
"MO",1998,98,8.002043074827615e-3,23494
"MO",1998,101,2.0452185028361426e-3,62585
"MO",1998,100,3.177845874475088e-3,8811
"MO",1998,101,4.963941181979957e-3,64062
"MO",1998,103,5.435988462391835e-3,18028
"MO",1998,105,2.2713352388730092e-3,39184
"MO",1998,105,4.087829946274235e-3,102744
"MO",1998,113,2.477415480093091e-3,39961
"MO",1998,113,3.6007580543272267e-3,15830
"MO",1998,109,4.472330526522722e-3,61042
"MO",1998,108,4.822023496405401e-3,11406
"MO",1998,108,6.122744728642852e-3,55204
"MO",1998,130,1.1819857360365414e-3,49916
"MO",1998,128,4.730621505790933e-3,67433
"MO",1998,133,5.8447371395923655e-3,654606
"MO",1998,134,1.6654330125832717e-3,16212
"MO",1999,83,2.1111338679438503e-3,63473
"MO",1999,81,2.5755879059350503e-3,8930
"MO",1999,83,3.165611462845718e-3,54018
"MO",1999,87,3.3370411568409346e-3,7192
"MO",1999,82,3.721129709751883e-3,79277
"MO",1999,88,4.797162302210541e-3,93597
"MO",1999,87,5.421686746987952e-3,28220
"MO",1999,79,9.075821408261086e-3,86163
"MO",1999,89,1.3133490400521329e-2,19949
"MO",1999,96,2.1419098143236072e-3,150800
"MO",1999,95,3.09385904953772e-3,27797
"MO",1999,94,3.629893238434164e-3,28100
"MO",1999,92,4.329430286332776e-3,71141
"MO",1999,96,5.431591309453905e-3,6812
"MO",1999,98,6.160164271047228e-3,32142
"MO",1999,89,1.2748567071342283e-2,350157
"MO",1999,101,2.138425770517076e-3,80433
"MO",1999,101,3.1728514277831426e-3,21747
"MO",1999,99,3.339584350193953e-3,38927
"MO",1999,102,3.831443378660877e-3,148769
"MO",1999,101,4.760620883565074e-3,129815
"MO",1999,101,5.501375343835959e-3,23994
"MO",1999,101,5.9608443618068465e-3,73144
"MO",1999,102,8.634123741734405e-3,23743
"MO",1999,104,2.0589279375221865e-3,28170
"MO",1999,112,2.7459132086124155e-3,38967
"MO",1999,111,2.9581402887901343e-3,74033
"MO",1999,104,3.3632286995515697e-3,8920
"MO",1999,106,3.7077818475989305e-3,44501
"MO",1999,112,4.708668355545765e-3,36316
"MO",1999,104,5.305765233563068e-3,18282
"MO",1999,106,6.113877945439679e-3,53812
"MO",1999,110,6.434848258728305e-3,113911
"MO",1999,126,1.5894271804563034e-3,79903
"MO",1999,113,2.7660695468914647e-3,15184
"MO",1999,113,3.1264393484723716e-3,286588
"MO",1999,119,3.791868548556983e-3,9494
"MO",1999,123,4.879897664281992e-3,126642
"MO",1999,126,5.811983978851021e-3,150551
"MO",1999,121,6.310013717421125e-3,32805
"MO",1999,130,2.3254494923713913e-3,17631
"MO",1999,134,1.594309541329409e-3,16308
"MO",1999,141,2.658372258217276e-3,92914
"MO",1999,134,3.3235013086286404e-3,24071
"MO",1999,136,3.775108029820979e-3,42118
"MO",1999,141,4.262574595055414e-3,109089
"MO",1999,131,5.837268928697561e-3,654073
"MO",1999,150,2.4810608955254296e-3,196287
"MO",1999,159,2.7863777089783283e-3,80750
"MO",1999,160,3.736592227888166e-3,181984
"MO",1999,187,3.2113569016608092e-3,72555
"MO",1999,165,3.4171882996732413e-3,1016040
"MO",1999,190,2.762977540014606e-3,277961
"MO",2000,86,2.406371154103245e-3,52361
"MO",2000,84,2.7653436785039292e-3,50265
"MO",2000,82,3.402878500502064e-3,17926
"MO",2000,85,3.5671181440257477e-3,37285
"MO",2000,82,4.03188371198557e-3,75399
"MO",2000,87,5.204981110955646e-3,142940
"MO",2000,85,5.905677887454653e-3,11853
"MO",2000,83,6.220330659682436e-3,36654
"MO",2000,78,1.0347630792124227e-2,72577
"MO",2000,88,1.4447779417001577e-2,19657
"MO",2000,95,2.3141665315507863e-3,67843
"MO",2000,96,2.9431216931216932e-3,60480
"MO",2000,93,3.425156682699315e-3,13722
"MO",2000,92,3.5194521069152477e-3,10513
"MO",2000,96,3.999158071984845e-3,52261
"MO",2000,97,4.71281296023564e-3,6790
"MO",2000,97,5.820503191888847e-3,5326
"MO",2000,97,6.534143198969262e-3,32598
"MO",2000,91,1.2983084829350356e-2,347144
"MO",2000,100,2.330800169118524e-3,92243
"MO",2000,100,2.857142857142857e-3,10500
"MO",2000,100,3.974379446780575e-3,112722
"MO",2000,102,4.854087856095113e-3,207248
"MO",2000,99,5.710228113257789e-3,33799
"MO",2000,101,6.504265428802256e-3,73029
"MO",2000,103,9.09588579610056e-3,23747
"MO",2000,105,2.3776223776223776e-3,28600
"MO",2000,112,2.8653295128939827e-3,52699
"MO",2000,106,3.3491979552265115e-3,34038
"MO",2000,104,3.565459610027855e-3,8975
"MO",2000,106,4.726752837510577e-3,34273
"MO",2000,105,6.366091154570003e-3,61105
"MO",2000,109,7.208898932191792e-3,125678
"MO",2000,127,1.809834907742562e-3,67962
"MO",2000,115,2.949168268274902e-3,120712
"MO",2000,112,3.46866377611352e-3,241015
"MO",2000,120,3.6198159065053263e-3,9669
"MO",2000,120,5.239221393487357e-3,164910
"MO",2000,126,5.553920847432691e-3,135940
"MO",2000,119,6.8121533638775015e-3,49764
"MO",2000,128,2.893228731986869e-3,17973
"MO",2000,133,1.3315579227696406e-3,16522
"MO",2000,142,2.9452418926103137e-3,94050
"MO",2000,136,3.539540088145966e-3,43791
"MO",2000,138,4.362690070415349e-3,39196
"MO",2000,140,4.848331541558633e-3,94878
"MO",2000,133,6.048414769356528e-3,655709
"MO",2000,151,2.4178508774134527e-3,198937
"MO",2000,160,2.639480821387059e-3,82592
"MO",2000,160,4.136370280937505e-3,184703
"MO",2000,187,3.1756283976532643e-3,74316
"MO",2000,162,3.4787212476554306e-3,1016178
"MO",2000,189,3.092048718109972e-3,286218
"MO",2001,82,2.247980330172111e-3,28470
"MO",2001,84,3.17534354705608e-3,55742
"MO",2001,82,3.367003367003367e-3,40689
"MO",2001,86,3.8319613965370424e-3,21138
"MO",2001,82,4.3496844593065645e-3,39773
"MO",2001,86,5.165161674645667e-3,137653
"MO",2001,85,6.743668842815123e-3,83634
"MO",2001,83,1.1200581219349762e-2,66068
"MO",2001,74,1.5236083873887463e-2,19887
"MO",2001,95,2.540429401763473e-3,101164
"MO",2001,97,3.4666666666666665e-3,3750
"MO",2001,98,3.829036027748079e-3,40219
"MO",2001,95,4.387299249035275e-3,62453
"MO",2001,94,5.2741945732985955e-3,15737
"MO",2001,97,7.114840828240445e-3,32889
"MO",2001,91,1.3151032941676888e-2,343243
"MO",2001,100,2.28310502283105e-3,31536
"MO",2001,101,3.063252014571145e-3,72472
"MO",2001,104,3.8688173323016485e-3,16801
"MO",2001,100,4.380484380484381e-3,71225
"MO",2001,102,5.0529942340359355e-3,208985
"MO",2001,101,6.623769871309614e-3,169088
"MO",2001,103,9.957690499594e-3,23399
"MO",2001,105,2.427100308588468e-3,28841
"MO",2001,113,3.1923534634201627e-3,52939
"MO",2001,107,4.1670525048615615e-3,43196
"MO",2001,106,5.3847418612298584e-3,48656
"MO",2001,108,7.182850387026255e-3,44829
"MO",2001,110,7.881977341305541e-3,125603
"MO",2001,126,2.2847173181572717e-3,72219
"MO",2001,129,2.836118350452246e-3,13046
"MO",2001,116,3.4440820983070186e-3,92913
"MO",2001,114,3.816202394328e-3,258110
"MO",2001,123,4.555611619692929e-3,69365
"MO",2001,119,5.625391952226289e-3,106837
"MO",2001,127,6.230957946461525e-3,138181
"MO",2001,125,8.837731952500988e-3,32927
"MO",2001,130,3.7750513518014766e-3,18013
"MO",2001,137,2.0506634499396865e-3,16580
"MO",2001,143,3.2675605025718865e-3,94872
"MO",2001,139,4.379032163639982e-3,85407
"MO",2001,143,5.258895421605646e-3,95077
"MO",2001,134,6.030331257267751e-3,657012
"MO",2001,157,2.6964858022483574e-3,285186
"MO",2001,164,4.015444836829341e-3,188024
"MO",2001,190,3.3883613726803513e-3,76143
"MO",2001,167,3.5572200743326154e-3,1016243
"MO",2001,194,3.1094443012736174e-3,294908
"MO",2002,81,2.58192265879795e-3,51512
"MO",2002,81,3.3832769453842437e-3,18621
"MO",2002,83,3.558148480574433e-3,31196
"MO",2002,83,3.806325934280002e-3,78028
"MO",2002,81,4.639044229791561e-3,31472
"MO",2002,87,5.507307773776742e-3,99141
"MO",2002,87,7.176295797942421e-3,35673
"MO",2002,81,1.0855416966801885e-2,79131
"MO",2002,73,1.6079439487877413e-2,19839
"MO",2002,94,2.6475418077013305e-3,59678
"MO",2002,94,3.1076218514883873e-3,55026
"MO",2002,96,4.046250519179496e-3,74637
"MO",2002,94,4.766610474917166e-3,34406
"MO",2002,93,5.341680682738429e-3,64212
"MO",2002,98,7.235178420904749e-3,56944
"MO",2002,90,1.3975276738870331e-2,345181
"MO",2002,100,1.8875937898164316e-3,21191
"MO",2002,101,2.97847809377402e-3,10408
"MO",2002,100,4.00553492098172e-3,41193
"MO",2002,101,4.727304560973474e-3,125653
"MO",2002,102,5.4318962561596225e-3,148751
"MO",2002,101,6.992066693559231e-3,118992
"MO",2002,101,9.038109634815817e-3,62845
"MO",2002,105,2.6279077312396587e-3,61646
"MO",2002,112,3.220491312162972e-3,53408
"MO",2002,109,3.5394314788187147e-3,9041
"MO",2002,106,3.8728088055442317e-3,39248
"MO",2002,107,5.795393153577919e-3,20361
"MO",2002,110,7.415468324912553e-3,128650
"MO",2002,107,7.764139931378445e-3,56542
"MO",2002,129,3.212728524439685e-3,13073
"MO",2002,116,3.5701177805211705e-3,59942
"MO",2002,122,3.906537922901157e-3,67835
"MO",2002,115,4.237262522893912e-3,330874
"MO",2002,119,5.426026407896443e-3,107998
"MO",2002,126,6.3257400760510325e-3,140695
"MO",2002,125,8.88309483385884e-3,32984
"MO",2002,132,2.1133721921123495e-3,58674
"MO",2002,137,2.181685958426762e-3,16501
"MO",2002,143,3.5188104958703576e-3,95771
"MO",2002,140,3.8924455825864275e-3,19525
"MO",2002,142,4.689606659241456e-3,68236
"MO",2002,145,5.142920513460312e-3,72138
"MO",2002,135,6.262613530938601e-3,682303
"MO",2002,156,2.617581256142673e-3,202477
"MO",2002,163,2.666051128166657e-3,86645
"MO",2002,163,3.6762132538874304e-3,1014359
"MO",2002,190,3.4749826892006255e-3,77986
"MO",2002,168,4.147487156928974e-3,190959
"MO",2002,197,3.2418278236551194e-3,303224
"MO",2003,80,2.6521416756972566e-3,70132
"MO",2003,82,3.003314001657001e-3,9656
"MO",2003,84,3.658536585365854e-3,53300
"MO",2003,83,3.922189390741523e-3,56856
"MO",2003,74,4.546005576433507e-3,16498
"MO",2003,85,5.205504254933913e-3,22092
"MO",2003,82,6.791883280228073e-3,35778
"MO",2003,84,1.0297987340871916e-2,70305
"MO",2003,74,1.4597795018374847e-2,19592
"MO",2003,92,2.727283795794626e-3,82133
"MO",2003,94,3.315618680336735e-3,42526
"MO",2003,94,3.654477822975354e-3,45971
"MO",2003,90,3.8675918553065635e-3,8791
"MO",2003,95,4.465420798372743e-3,62928
"MO",2003,92,5.301695851897903e-3,115812
"MO",2003,97,7.06016013849816e-3,73936
"MO",2003,87,1.3957177291432636e-2,354298
"MO",2003,100,1.9294117647058824e-3,21250
"MO",2003,101,3.3803361019895694e-3,10354
"MO",2003,100,4.08280209154072e-3,41883
"MO",2003,100,4.542659492697925e-3,130100
"MO",2003,100,5.35776929700539e-3,94069
"MO",2003,100,6.02517342487306e-3,55932
"MO",2003,101,7.29257100334863e-3,161260
"MO",2003,100,1.1923480083857442e-2,22896
"MO",2003,106,3.156610947700696e-3,139390
"MO",2003,105,3.3900286398971303e-3,17109
"MO",2003,107,3.8243006993006995e-3,9152
"MO",2003,104,4.760161113145368e-3,8193
"MO",2003,104,7.395747445218999e-3,80046
"MO",2003,110,8.16413805168677e-3,102889
"MO",2003,126,2.778820878708224e-3,13315
"MO",2003,115,3.585305251221505e-3,59967
"MO",2003,116,4.032742665616195e-3,74887
"MO",2003,113,4.424378649305017e-3,309648
"MO",2003,118,5.577060668880369e-3,109018
"MO",2003,124,5.859361343597704e-3,143019
"MO",2003,120,9.673226323267132e-3,33081
"MO",2003,132,2.0962732919254656e-3,77280
"MO",2003,137,3.5439752420884495e-3,20034
"MO",2003,140,3.949004975124378e-3,96480
"MO",2003,141,4.6160574010786996e-3,61741
"MO",2003,143,4.85500065067019e-3,99897
"MO",2003,136,5.948614099481078e-3,23703
"MO",2003,130,6.173795062785128e-3,658914
"MO",2003,154,2.508393847114859e-3,204912
"MO",2003,159,2.6130424903431037e-3,88020
"MO",2003,159,3.7037476351171024e-3,1011678
"MO",2003,185,3.2924086105281677e-3,79577
"MO",2003,165,3.887590727682541e-3,193436
"MO",2003,195,3.2562097589955204e-3,311405
"MO",2004,79,2.838845976100878e-3,45441
"MO",2004,81,3.2267441860465117e-3,34400
"MO",2004,79,3.512417136637974e-3,20214
"MO",2004,78,3.7569772434521255e-3,9316
"MO",2004,82,4.4662795891022775e-3,6717
"MO",2004,74,4.776622646810902e-3,14236
"MO",2004,80,5.533913423380784e-3,27467
"MO",2004,85,6.969953847602901e-3,10617
"MO",2004,83,1.3814154668675098e-2,377077
"MO",2004,74,1.5151515151515152e-2,19338
"MO",2004,92,2.834411438674281e-3,71267
"MO",2004,88,3.276209677419355e-3,59520
"MO",2004,90,3.7029818748781913e-3,5131
"MO",2004,93,4.058135145337863e-3,95364
"MO",2004,93,4.88867457057816e-3,60139
"MO",2004,93,5.461630116252858e-3,155265
"MO",2004,92,6.558728087495493e-3,58243
"MO",2004,87,1.1472275334608031e-2,43409
"MO",2004,100,1.916852590893379e-3,31823
"MO",2004,101,3.568856001571606e-3,30542
"MO",2004,101,4.188083000190367e-3,68289
"MO",2004,99,4.8270014577693155e-3,134452
"MO",2004,101,5.5722401128921375e-3,82911
"MO",2004,101,7.302594544803235e-3,195410
"MO",2004,101,9.633512192090162e-3,48269
"MO",2004,105,3.0804191389976012e-3,39605
"MO",2004,108,3.3212341197822143e-3,55100
"MO",2004,108,3.725080846534856e-3,48858
"MO",2004,104,4.225443671585516e-3,15383
"MO",2004,110,5.000304896640039e-3,262384
"MO",2004,104,7.789865500105528e-3,52119
"MO",2004,110,8.465546967319501e-3,103242
"MO",2004,124,3.3700980392156864e-3,9792
"MO",2004,116,3.944720005750845e-3,111288
"MO",2004,120,4.596930591136543e-3,41767
"MO",2004,119,5.54842310912643e-3,89575
"MO",2004,121,6.300021630975557e-3,184920
"MO",2004,120,1.0027182120205376e-2,33110
"MO",2004,127,2.9937878901279843e-3,13361
"MO",2004,126,6.1931591187698145e-3,658307
"MO",2004,130,2.4701884615866885e-3,79751
"MO",2004,138,3.950135946237111e-3,97465
"MO",2004,141,4.674910595027791e-3,92836
"MO",2004,139,5.296981926653799e-3,91184
"MO",2004,138,7.0769619613294575e-3,23739
"MO",2004,152,2.444317203085229e-3,207829
"MO",2004,158,3.129166253484503e-3,90759
"MO",2004,155,3.6415485809371383e-3,1007813
"MO",2004,182,3.1193746455256085e-3,81106
"MO",2004,161,3.954899907481776e-3,196718
"MO",2004,192,3.4060094642650494e-3,319729
"MO",2005,86,2.567566059009366e-3,89579
"MO",2005,81,3.1902287849785798e-3,54855
"MO",2005,83,3.455585562040828e-3,34437
"MO",2005,83,4.0991577278099425e-3,66843
"MO",2005,85,4.729680564651095e-3,27486
"MO",2005,84,5.4043194374686085e-3,49775
"MO",2005,87,7.023898926536202e-3,22637
"MO",2005,82,1.1457504742091415e-2,65372
"MO",2005,73,1.4731143615636875e-2,19211
"MO",2005,96,2.5073746312684365e-3,6780
"MO",2005,97,3.1605562579013905e-3,7910
"MO",2005,95,4.399957928689128e-3,57046
"MO",2005,92,4.857021431607067e-3,49413
"MO",2005,97,5.603841580873204e-3,108497
"MO",2005,96,7.729741686533782e-3,81374
"MO",2005,91,1.391324775030899e-2,374607
"MO",2005,104,2.330446271285966e-3,54496
"MO",2005,99,4.016701665283001e-3,81908
"MO",2005,98,4.9084096208457705e-3,110219
"MO",2005,101,5.568694543685738e-3,119238
"MO",2005,100,7.344647057335795e-3,197695
"MO",2005,103,9.397119843788137e-3,24582
"MO",2005,112,3.0567919772617577e-3,55941
"MO",2005,109,4.040567763447334e-3,86374
"MO",2005,107,4.879655747493257e-3,48569
"MO",2005,108,5.137759136150617e-3,294681
"MO",2005,107,8.520688138183333e-3,86378
"MO",2005,119,3.620803159973667e-3,45570
"MO",2005,121,4.053877337517981e-3,61176
"MO",2005,122,4.7675026123301985e-3,15312
"MO",2005,118,5.475423474668911e-3,103371
"MO",2005,118,6.709708753240035e-3,189427
"MO",2005,120,1.0785071832648244e-2,73713
"MO",2005,128,2.665284667209595e-3,13507
"MO",2005,128,6.255769884845245e-3,658592
"MO",2005,134,2.4250066687683393e-3,82474
"MO",2005,138,3.302275013463121e-3,98417
"MO",2005,142,4.336397522907169e-3,67337
"MO",2005,137,4.6440833340540165e-3,115631
"MO",2005,140,5.662609871534821e-3,47328
"MO",2005,137,6.778224952340606e-3,23605
"MO",2005,151,2.5030693531040917e-3,210142
"MO",2005,159,3.7127664345979997e-3,200659
"MO",2005,163,2.8534370946822307e-3,92520
"MO",2005,181,3.0623978696362646e-3,82615
"MO",2005,160,3.6450226021278566e-3,1004109
"MO",2005,187,3.2503070916896732e-3,328892
"MO",2006,82,2.6589430701296234e-3,63183
"MO",2006,82,3.2418565971781754e-3,70947
"MO",2006,82,3.478337442761536e-3,22712
"MO",2006,81,3.822189643436829e-3,38198
"MO",2006,85,4.723487856874138e-3,23923
"MO",2006,85,5.264203416765991e-3,20136
"MO",2006,86,6.183017312448475e-3,12130
